comments,label
Maksud dia orang miskin sekarang bisa berobat..waktu jaman Orba orang miskin ga bisa berobat..ga bisa move on..rakyat dah pinter Pak..dah ga ada lagi yang Pak @aniesbaswedan  bilang,0.0
"Banyak bacot! Banjir ga beres! Jalan di lobangin,mau ngurus orang! Pake otak!!!! Tau malu pak! @aniesbaswedan",0.0
Jadi bakal calon presiden cuma modal NYINYIR @aniesbaswedan,0.0
"Jangan OMONG KOSONG anda @aniesbaswedan .. saya berobat di RS pakai BPJS dan gratis.. tdk gratis kalau hak anda kelas perawatan kelas 3 tapi anda mau naik ke kelas 1, VIP atau VVIP.. jadi kalau sampai MISKIN, anda BOHONG !!!",0.0
Mamak aku sakit 4 jenis kanker & semua biaya pengobatannya dibiayai oleh @bpjskesehatan_ri di Kelas 1. Kami bersyukur sekali dengan fasilitas pelayanan kesehatannya yang sudah lebih baik dan maju.,1.0
"Ibu saya pakai bpjs, pasang ring jantung, gratis. Operasi katarak kanan kiri gratis. Operasi tumor payudara gratiiss tis. Klo ga percaya, berkas masih ada semua saya.",1.0
Alhamdulillah... keluarga saya ada beberapa tindakan operasi gratis semua pakai BPJS. Sing penting berkas & administrasi lengkap.  Jadi apa yang Anda bicarakan NOL,0.0
"engga ah, BPJS sangat membantu",1.0
Tukangibul...,0.0
Anies ga pernah pake bpjs😂,0.0
Calon Presiden Rumah Sehat🤣,0.0
"Klrga saya tertolong dgn BPJS bos,,.. bnyak ngibul lu tong,,.. awas d berubah nama  JD rmh  sehat😂😂😂😂😂😂😂",0.0
Apapun janjinya yang jadi dasar itu contohnya RUMAH DP 0 %,0.0
"hahahha apa ada rencana mau robah nama pak biar sesuai selera, 😂😂😂",0.0
"Jika jalan hidupmu sulit n kacau, coba rubah nama jalannya 😂",0.0
Rumah DP 0 persen aja ngga jalan,0.0
Ini orang yg bilang kalo mo sehat harus sakit dulu🤣🤣🤣,0.0
Kog di ganti lagi ke Rumah Sakit ? Bukan nya Rumah Sehat ? Biar pulang sehat…😛,0.0
Nnt dganti jd Rumah Sehat,0.0
Kemarin bilangnya RUMAH SEHAT sekarang bilangnya RUMAH MISKIN akhirnya jadi RUMAH GURUN,0.0
BPJS ada n banyak yg berobat gratis dan malah banyak yg berobat gratis tanpa membayar iuran…. kartu sehat nama….,1.0
Cuma bisa ngomong sj..apa solusi dari yohanis?,0.0
Wan bacot bisa wacana dan narasi kerja mah ngga becus,0.0
Hahaha Jakarta aja amburadul krna dia.,0.0
Wan aibooooooon....wan kelebihan bayar...,0.0
Bacot aja sampe netes ilernya,0.0
😂😂😂. NIS . Mang masih laku jualan ngibul terus ?!!,0.0
ngibul ngibul ngibul.......jing🤮🤮🤮,0.0
Banyak omong,0.0
"Lah kok lucu, kan uda ada BPJS #ngakak",0.0
Aduhhh bos.. dimana mana pemkab pemprov sudah sediaan faskes utk rakyat miskin,0.0
"Solusinya: ubah nama rumah sakit jadi rumah sehat, anies cerdaaas!!!",0.0
"Duh manusia ruwet sejagat kalo ngomong selalu blunder. Kmrn bilang rumah sehat, skrg bilang rumah sakit😂😂",0.0
"Katanya rumah sehat,kenapa jadi rumahsakit lagi nyebutnya🤣",0.0
Wam bacot bin tipu bin munafik bin oon bin ga bisa kerja nyata bin kelebihan bayar..ancurrr,0.0
Tukang tipu muslihat,0.0
Mau di gratiskan semua gitu darimana duitnya .programu rumah dp0% di jakarta aja gatot makanya ngaca dulu sblm bacot,0.0
Nih org cm jago bacot gak ada hasil ...muter2 ngaler ngidul ngomong gak karuan gak ada hslnya ...parah ...ya calon buat kadrun cocok sih,0.0
Waduh...jgn2 dia lupa lagi dgn apa yg diucapkannya. Janji aja gak pernah ditepati kebanyakan  menguap ditiup angin,0.0
"Kenapa saya merasa jijik ya stiap lihat orng ini, apalagi klo lagi orasi sperti ini🤢🤢🤢",0.0
😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.0
"ga ada lawan lah, spesiapisasi dongeng",0.0
Orang yaman emang enggak bisa berobat soalnya enggak ada bpjs...,0.0
Ngebacot mah...tukang beca juga bisa...,0.0
Asal ngomong,0.0
Katanya gak ada Rumah Sakit tapi Rumah Sehat..krn utk sehat harus sakit dulu,0.0
Waduh sedih berfikirnya orang ini,0.0
Apanya yg mau di sotot nies sorotan geblek hahaha,0.0
"Cukup Jakarta aja yg dikibulin habis2an, Indonesia jangan sampe ya Alloh 🤲",0.0
Apa kabar rumah sehat?🤣,0.0
tuh @idi_wilayah_jakarta lagi di gibahin mantan,0.0
Dulu juga bilangnya gtu di JAKARTA tpi buktinya mana tolong Perisak orang di belakangnya jangan2 ada agak2 itu,0.0
Ganti nama RS biar murah 🤣,0.0
Nis anis....ngomong lo ribet,0.0
Jadi inget kali di waringin,0.0
Pintar ngomong dia,1.0
Blunder dia 😂😂,0.0
Ngibul lagi... Lagi ngibul,0.0
"INI LELET apa TIDAK TAU APA2???. Kok masih juga ada yg mau MENDENGAR kata2 yang TIDAK BERDASAR bahkan CENDERUNG TIDAK MIKIR. EMANG warga mana HARI GINI berobat pulang MISKIN ???. KASIHANILAH WAWASAN yang DIDASARI """"DENDAM"""""" hingga OTAK WARAS jadi RUSAK",0.0
Anies - Susi 2024,1.0
SEMUA CAPRES OMONG KOSONG .. CUMA BISA JANJI.  TIDAK ADA YANG BERANI  KASIH  GARANSI ... GARANSI DARI SEMUA JANJINYA ... SAMA SAJA  SEMUA NYA....,0.0
🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.0
😂😂😂😂😂😂😂😂😂😂😂😂😂,0.0
"Ngawur lagi salah data lagi sekrng ini program sby diteruskan jokowi dgn bpjs yg duitnya besar pakai bpjs mandiri yg duitnya menengah keatas masih bekerja ikut bpjs badan usaha , bpjs keshatan yg disubsidi ada bpjs apbn ada pbi apbd kalau waktu anis anda gub jalannkan semua kebijakan pusat rt rw camat lurah bagi bagi kartu sehat yg benar dan baik tersalur kesehatan benar2 di bantu pemerintah 😂😂😂😂😂kok baru sekrng mikirnya itu udah saya buktika operasi tdk bayar sepeser pun untuk yg pbi apbn apbd itu ditanggung pemerintah 😂😂😂😂wan yohanis , yg mahal yg mampu ya biarkan saja 👏👏👏",0.0
"Ganti saja rumah sakitnya jadi rumah sehat ,😀😀",0.0
Solusinya rumah sakit jadi rumah sehat...,0.0
"Ya buat kesehatan ajah masih patungan, kenapa pak anies malah bangun ibu kota baru?",0.0
#bacot #tongkosongnyaringbunyinya #ngibul #tolakkemunduran #tolakelebihanbayar #tolakprovokator,0.0
Katanya rumah sehat..?,0.0
🙈,0.0
Nyorot muluk😅,0.0
Pelan tapi pasti,0.0
"Waktu di jakarta, pelayanan kesehatan dibenahi???",0.0
Presedent 2024 ni,1.0
😀😀😀😀😀😀,1.0
Sudahlah...pilih cawspres saja gk becus.,0.0
Rumah sakit jadi rumah sehat itu program hebat anies😂,0.0
P,1.0
"Trus kenapa tunggakan bpjs jd besar ya skrg ???? Omongan dia ini fakta atau apa ya??? Krn setau saya semua apa apa sebar bpjs di mSayarakat sekitar ,pak anies ini dapat bahan kampanye dr mana ya???",0.0
Saya gratis di operasi kantung empedu❤️ BPJS❤️,1.0
Bukannya namanya udah.lo ganti.jadi rumah sehat? 😁😁😁😁,0.0
Tong Kosong Nyaring Bunyi nya,0.0
Wan Nggedabrus bin Ngibul 😛,0.0
"Kalo 10% saja dia bisa melakukan apa yang dikatakannya, bakalan bisa sukses ini orang. Palingan nanti kalo misalnya menjabat, kerjaannya cuman mengganti nama BPJS jadi BPJK lalu meng-klaim itu adalah kerjaannya. …😎™️",0.0
Dah kehabisan ide untuk bangun bangsa,0.0
Bukannya nama Rumah Sakit uda ganti jadi Rumah Sehat oleh beliau waktu selama menjabat jadi gabener DKI..,0.0
"Pake BPJS bisa gratis buat yang tidak mampu. Skrg sakit tinggL lapor RT aja, dibantu kok.",1.0
Ngawur,0.0
Kan ada BPJS. Ngaco,0.0
Matamu,0.0
Hemmmmmm,0.0
"Kayaknya bapak ini linglung ,udah ada BPJS pak",0.0
Setahu saya klo di rumah sakit...setelah sembuh boleh pulang. Bukan setelah pulang jadi sembuh. Apalagi pulang jadi kaya..,0.0
Bapak ini ternyata ga tahu kalau ada bpjs yg sangat membantu. Ya namanya sakit pastilah keluar biaya tapi ga jadi miskin kok,0.0
NGAKAK....SEMUA PAKAI BPJS..HAHAHHAHHAHAH...,0.0
Solusi bukan omdooo jakarta aje gak mampu,0.0
titip masalah lingkungan hidup juga ya pak🙏,1.0
Kabarnya selama lima tahun mimpin Jakarta hanya sanggup bangun PUSKES satu  aja,0.0
"Pak, tapi saya periksa gigi 5 kali bolak balik karena perawatan saluran akar+ tambal gratis tis tis pake BPJS..padahal tau kan periksa gigi tu gak murah",0.0
Baca komen2 disini @aniesbaswedan,1.0
Kritik terus cari kesalahan terus .mental pemimpin cari inovasi baru ide baru terobosan baru .la prestasi mu Lo apa sebenarnya pak,0.0
Gaya NGGEDABRUMU tak ada tandingannya😛😛😛🤣🤣🤣,0.0
Bacot,0.0
Siapa bilang biaya rumah sakit sekarang mahal ??.rumah sakit dan puskesmas sekarang tuh pelayanannya jauh lebih baik dan biayanya terjangkau masyarakat bawah.,0.0
🔥,1.0
Bener kebanyakan harganya sangat mahal ga masuk diakal,1.0
Setiap ngemeng bawa2 rakyat miskin. Jakarta lu bikin miskin malah cengengesan😂😂,0.0
Hukum yg harus diperbaiki  klou ekonomi susah om..... Dri zaman ke zaman susah terus kita nya gak ada perubahan,0.0
"Nis, please lo tinggal dimana dah? Ada BPJS woyy serbaa gratis tis tis tis. Kerjaannya ngehasut orang mulu demi bisa jadi presiden astagaaa",0.0
Cukup jakarta yg amburadul. Indonesia JANGAN!,0.0
Wankibull rajin berusaha ngibull 🤣🤣🤣,0.0
Manusia ini kerjanya cari2 kesalahan org !! Padahal dia pun gak bisa kerja.. prestasi 0. Ketik az di google gubernur terbodoh ? Namanya pasti muncul...,0.0
Aduh muter² puyeng,0.0
"Gak cocok lah kau jd pres.jkt sj gak.keurus...mau urus negara...,kau lbh cocok jd guru SD -SMA",0.0
Rumah sehat 😂😂😂😂,0.0
"Kenapa datang ke rumah sakit harusnya datang k rumah sehat,😄😄😄",0.0
"Anis raja bacot..omong kosong besar,,5 taun benerin aspal jalan aja gak bisa koq,padahal tinngal ngelanjutin aja susah banget,,,yohanis yohanis😂",0.0
🤣🤣🤣🤣🤣🤣🤣 dia sendiri gk sehat,0.0
"Mulai deh maenan kata kata??? Skrng udh ad bpjs gotong royong, masyarakat sdh bsa berobat smua, sudah ada juga yg gratis disediakan bila tergolong tdk mampu.. Tetangga sy ad yg dpet gratis, operasi jdi tertolong...",0.0
Massaaaaa si,0.0
Rumah sehat pak....😂😂😂,0.0
Nyatanya Gagal menangani Covid di DKI,0.0
Kok tidak ada komen positif buat anis?!itu tandanya.....,0.0
Abunawas,0.0
Bagaimana kabar rumah sehat pakah akan menjdi kaya?,0.0
"Lambe ora mutu, menyedihkan",0.0
Kita sakit klo ga punya bpjs sama dokter disarankan pake bpjs.,1.0
Calon pemimpin bicaranya pesimis melulu😂,0.0
Auto ingat pas nyerocos DP 0%😂😂.... Hasilnya?????? Mbulettt,0.0
Sudah ada BPJS nis,0.0
"Tolonglah pak anies stop kampanye begini, setiap pernyataan selalu saja menjelek²an & menebar kebencian , kasian rakyat yang dukung p.anies jadi ""SAKIT"" krn mikir pemerintah,( yg gak dukung mah selow😂😂). kampanye yg sehat saja pak jgn kayak pilgub🙏🙏🙏",0.0
Ahli Tata Kata ... Sah no Debat,1.0
Ora nggagas cangkemu nis nis,0.0
😂😂makax ubah rumah sakit jd rumah sehat 😂😂 biar tak ada yg sakit,0.0
"Temanku dulunya pintar, sejak dukung anies, skrg gobloknya luar biasa",0.0
Ytta ya ges,1.0
😂,0.0
Beginilah kalau niatnya meninggikan diri merendahkan pemerintah 😆 nggak paham bpjs ni orang..,0.0
ganti nama rumah sehat dibilang prestasi😂😂😂😂,0.0
"Sakit mikir loe kelebihan bayar, anggaran di mark up dan hasil kerja ngak guna 😭",0.0
Klo berobatnya ngak pake BPJS pasti Wak.,0.0
Udah ga aneh lagi klau mau nyapres semua sekror dia sebutin tapi nanti klau udah jadi mah sama aja php doang,0.0
Kan sudah ada bpjs gmn capres ini kaya yg tidak ada isue lain,0.0
100% kl dia ngomong ko gak percaya ya?,0.0
Yg bener itu sekolah yg bikin pusing orang tua karena mahal semakin mahal tidak seperti zaman dulu sekolah terjangkau sekarang sekolah makin keren makin canggih makin hebat tapi mahalnya luar biasa,0.0
orang tua saya ke duanya sakit dn operasi teroid dan sakit kencing manis gunakan kis dr desa ga byar alias gratis,1.0
"Saya ablasio retina operasi 4x laser 5x, istri tabrakan harus operasi tulang, anak lahiran sesar, saya juga operasi hernia n varikokel, tiap sakit kami juga dpt obat gratis di faskes..... Ini yg salah bukan pemerintahnya tapi sudut pandang anda yg cm lihat dr sisi orng kaya yg gak mau bpjs... Kya indra bekyi byar milyaran ampe galang donasi pdhl dia artis embasador bpjs.. Krn gengsi😂",0.0
Pas waktu mau jadi gabener juga gini. Banyak PR yg dikatakan Anies. Buktinya gaada PR yg dikerjakan. Yg katanya DP 0% juga itu PR dia. Tapi yah 😂,0.0
Ngelawak,0.0
"Biaya kesehatan mahal,dan nakes gajinya rendah dibawah UMR,jadi lari kemana uangnya🤣",0.0
nan,
Tong kosong,0.0
Nanti kalo wan jadi presiden ganti nama rumahsakit di indonesia jadi rumahsehat seperti di jakarta ya wan  biar orang gak masuk rumahsakit lagi,0.0
"Terlepas dari bbrp kasus yg merugikan baik itu rumah sakit atau pasien, BPJS adalah tumpuan masyarakat. Almarhum bapak saya sakit jantung, full bpjs hbs 48jt, free cuman bayar 700rb karena upgrade kamar. Alhamdulillah. Memang masih banyak kekurangan yg harus diperbaiki. Tapi manfaat bpjs sudah bisa diterima sebagian besar rakyat. Tidak elok rasanya mengesampingkan keberhasilan program yg memang perlu diperbaiki secara kontinyu",1.0
udah ada bpjs,1.0
"Dah bnr dia...semua rumah sakit jd rumah sehat...jd tidak ada lagi alasan orang sakit...semua auto sehat hanya dengan mengubah nama rumah sakit se indonesia jd rumah sehat. Dah ga perlu dokter, obat dll..semua auto sehat krn dah ga ada istilah ke rumah sakit",0.0
Ogah bngt dukung Anis,0.0
"Saya sakit ambeien parah, operasi sampai sembuh Alhamdulillah. Demi Allah tidak ngluarin duit sepeserpun. Terimakasih pemerintah",1.0
Ente emang paling pinter mengolah kata,0.0
Ini orang pintar omong..kerja g becus 😂,0.0
"Anies harus jadi pesinden di 2024 ,bicaranya manis banget👍👍",1.0
"20 % apbn dan apbd untuk kesehatan ternyata buat makan orang yang sehat secara ilegal, bukan untuk yang sakit.. makanya biayanya mahal...",0.0
"Alhamdulillah kebetulan sy d rmh sakit,berobat pakai bpjs",0.0
@aniesbaswedan MANEH SEHATTT???,0.0
Mau muntah.saya tiap denger dia ngomong...mulutnya ngeri🙌,0.0
"Katanya kalau sakit datang ke rumah sehat, kok lupa dengan omongannya sendiri 🤣🤣🤣",0.0
Ada gula?,1.0
Hingga yg gak mampu bayar bpjs pun dibayari pemkot pak namanta PBI samoe operasi lahiran gratis tis,1.0
Mungkin itu krn gak beresnya dki jkt dua menjabat,0.0
"Sudah dicek tidak ada buzzer anis, kemana yaa mereka? Biasanya kalau ada berita anis selalu nongol buzzernya 😄",0.0
Betapa banyak warga Jakarta yang tidak tertangani baik saat Covid-19 sampai² pemerintah pusat harus turun tangan langsung padahal keuangan Jakarta berlimpah di bandingkan daerah lain. Lalu ... dengan bangga berkata : keberhasilan penanganan Covid adalah hasil 'kerja bersama' ....,0.0
Ketahuan Anis gak dekat dengan rakyat kecil di lapangan. Dia hanya dekat dengan rakyat kadrun yg membenci pemerintah dan anti BPJS. Saya pengguna BPJS dan sangat berterimakasih kepada pemerintah karena sekarang pelayanan kesehatan jauh lebih bagus. Di RS Purwokerto ruang kelas tiga saja sdh ber AC dengan pelayanan yg profesional,0.0
"Awas aja kalo nanti beneran terpilih jd presiden RI ternyata sama aja / bahkan lebih buruk. Sya kutuk bapak jd batu kerikil di perlintasan kereta, biar tiap hari di lindesin ama orang² yg lewat😂😂",0.0
Maaf BPK anis jngn terllu bnyk bicara ....sebaiknya tunjukan kinerja anda,0.0
"Blunder 😂 alhamdulillah papa operasi katarak pake bpjs, mama gejala stroke jg pake bpjs gratis 🙏",0.0
Tombol BACOODD---------->,0.0
Mbulett koyo entot nek omong nisss,0.0
😂😂😂😂😂😂😂😂😂😂😂😂,0.0
Gimana nih orang yaa.. Ga nyadar selama dia jadi Gub DKI apa yg bisa dia berikan??? Kagak ada yg ada BACOT DOANG NIH WAN ABUD!!!! 🔥🔥,0.0
Capres x ini ga ada yg sreg,0.0
lanjutkan omong kosongmu pak aniees...,0.0
Birokrasinya benerin !!,0.0
"Data jalan ngawur, data pupuk asal, ini apalagi ini..",0.0
Niss niss kurang2in omong kosong mu..,0.0
Mau kibulin part 2 lagi 😂,0.0
🤮🤮🤮,0.0
😂😂😂😂😂😂 q tak guyu ae....penting ojok iki dadi pleciden 😂😂😂,0.0
Makanya ada BPJS. Saya opname 5 hari gak bayar. Loe mau bikin perubahan entar malah hancur BPJS,0.0
Bpjs vs swasta,0.0
Bacooot doang padahal cuma bisa merubah nama....🤥🤥🤥,0.0
😂,0.0
Sdhlah....orang indonesia sdh pada pinter ngk usah d janji2 manis bagaikan es campur....ini negara bos bkn kota atau kabupaten yg mau d urus...trus klo bapak jdi presiden kesehatan di negeri ini mau di gimanain...,0.0
"Pak Anies , jangan kami diberi janji kosong lagi, Bapak jangan membual lagi. Saya merasakan banyak sekali bantuan pemerintah yang saya rasakan, saya sakit opname...gratis, saya kena COVID opname....gratis, saya operasi katarak, tanam lensa, dapat kacamata...gratis.  Apalagi yg kurang? Apalagi yg diubah?  Cukup sdh Pak....Bapak nggak usah janji yg muluk-muluk lagi.",0.0
Pembaharuan apa sih nis? Sebutan Rumah Sakit jadi Rumah Sehat ?,0.0
Capres yg gagal jd presiden kalo gangguan jiwa  memang  ga d tanggung BPJS.,0.0
bukannya rumah sakit  diganti jd rumah sehat broh !?,0.0
"Itu dulu sebelum jaman Pak Jokowi... setelah Pak Jokowi jd Presiden semua RS ngantri. Coba cek Dharmais, Tarakan, Sumber Waras.",0.0
"Si mAnis ini sedang sakit kapan berubah jadi ""Si mAnis Sehat"" ....",0.0
"Ini si Anies busuk baru keluar dari hutan rimba ?? Dlu saat menjabat jadi gubernur aj kagak pernah perhatiin kesehatan masyarakat bahkan saat covid pun bisa nya cuma lepas tangan & bikin ""tugu peti mati"" doank , lalu di saat mau akhir jabatan hanya bisa merubah ""rumah sakit menjadi rumah sehat"". Boro2 mikirin kesehatan masyarakat di DKI ini FAKTA bukan HOAX !!!!",0.0
😂😂😂😂,0.0
