comments,label
Kalau minuman pilih yg ada cap badaknya. Kalau presiden pilih yg gak ada cap bantengnya.,0.0
MODEL BEGINIAN MAU MIMPIN 100 JT LEBIH RAKYAT INDONESIA......REMUKKKKK😂😂😂😂👎👎👎👎,0.0
"Pidato pak Anis di Surabaya deklarasi Dengan Cak Imin .! Pak Anis bilang di Bekasi di tilpun diminta kumpul dengan Elita Nasdem , setelah  bertemu baru baru diberi tahu kalo besuk akan deklarasi dengan cak Imin !  Jadi berita Koalisi dengan PKB  pak Anis tahu dalam hitungan menit ! Sangat mendadak ? Apa artinya ! Pak Anis benar benar  wayang nya pak Surya Paloh",0.0
Yang golput sini kumpul,0.0
"Umat PKB tetap loyal ke partainya, tapi tidak pada ketuanya...
Ingat kata Yeni Wahid >Gurunya saja dikudeta apa lagi rakyat..!!
Dan lagi lagi Nu itu bukan PKB,... 
Apa lagi Musang Berbulu Kardus sudah terbentuk, nyungsepnya makin jelas terang benderang, sekian dan terima gajih 🤭😂😂😂",0.0
SAYA NU TAPI BUKAN PKB CAK IMIN 🔥🙌,0.0
"Janji jokowi waktu kampanye ingin jadi presiden
1.BBM TIDAK AKAN NAIK, FAKTA NYA NAIK
2.STOP IMPOR PANGAN, FAKTA NYA IMPOR
3.DOLLAR 10 RIBU, FAKTA NYA ZONK
4.CIPTAKAN 10 JUTA LAPANGAN KERJA, FAKTA NYA banyak yg di phk
5.TIDAK AKAN HUTANG, FAKTANYA HUTANG MEROKET
6.CIPTAKAN KARTU SEMBAKO MURAH, FAKTANYA NGIBUL
7.EKONOMI MEROKET, FAKTA NYA HUTANG YG MEROKET
8.KARTU PINTAR SAMPAI KULIA GRATIS
9.
BAHKAN JANJI JANJI TSB SATUPUN TIDAK DI KERJAKAN,",0.0
Tombol mAnies di mulut aja ———————————>,0.0
"Orang kalo udh haus kekuasaan berpartner ama siapapun ga jd soal, seketika masalah ideologi jadi ga ngaruh, pdhl belum tentu NU akar rumput setuju/sejalan sama cak imin. Mdh2an NU bukan PKB, NU bukan cak imin ya.",0.0
Bismillah AMIN u negri lebih baik  dengab Perubahan untuk Persatuan,0.0
"Dengan ini mari teman² semuanya mendukung dan mendoakan agar Anies Baswedan menjadi Capres Abadi, demi Indonesia yg lebih baik lagi 🇮🇩",1.0
"2009. Pak SBY juga ""Berkhianat"". Jas Merah. Dulu Deklarasi Cawapres nya hidayat nur wahid, eh mendekati penutupan Pendaftaran malah milih Budiono jadi Cawapres. Jas Merah. 😮.",0.0
"Meski gue jga kurang senang,  ga mengubah Anies 2024 pilihan ku",1.0
Tanpa di sadari bang brewok menghancurkan cita cita Anies jadi presiden...,0.0
"Gw pndukung pak PS dan pak AB dri dulu, khusus utk pak AB gw kecewa dia maju brsma nasdem yg pnya pndukung oligarki di bwah SP. Utk pak PS gw msih wait n see dan amannya gw tunggu komando ulama lurus sja. Cak Imin gk pnya jejak yg bagus slma ini pcuma jga dipasangkan dg pak Anies. Sedangkan utk AHY udah cocok mnurut gw, nama AHY itu harum sekali di klngan msyrkt melayu sambas.. syang sekali....",0.0
"Demi Tuhan, saya sangat senang. Karena pasti kalah 🤭",0.0
Mantap wan abud sang kacung om bewok...😂😂😂,1.0
Next Prabowo Presiden 2024 ❤️,1.0
ᴛᴏᴍʙᴏʟ ɴᴀᴢɪs ᴍɪʟɪʜ ᴀɴɪᴇs [tukang ngibul]------>>>,0.0
Warga jakarta mah udah kenyang sama “prank” doi. Harus sampai berapa kali bukti sih baru kapok di prank 😂😂😂,0.0
PKB (di bawah kepemimpinan Cak Imin)  BUKAN  partainya  orang  NU (ingat wasiat/pesannya Gus Dur cc mbak @yennywahid),0.0
Awas KUDA TROYA,0.0
"Gak ngaruh... Biar mereka"" meramaikan dunia toh rakyat juga tau siapa mereka",0.0
Did you remember about free concerts of Maliq @risasondari 😂,1.0
Bakal kalah ini anis surya paloh emang bodoh,0.0
"Ganjar mahfud, prabowo yeni wahid, dijamin pecah suara",0.0
Fix auto golput saya 🤣🤣🤣,0.0
Kok perwakilan PKS gak ada ya?,1.0
Yg mau milih sapa,1.0
Siap siap kalah 😂,0.0
Sama2 kebeeLettt ngiiiiiiseng 🥵🥶😷😫😩😣,0.0
"cocok tu, karakternya sama.",0.0
Goput aja lah kalau gitu,0.0
Boneka paloh 😂,0.0
Ahy di pojokan ngintip,1.0
Auto golput,0.0
Mending turu😂,0.0
petugas partai atau kacung partai @official_nasdem 😍,0.0
Golput gak sih enaknya😂,0.0
otw nyungseb,0.0
@yoga_dblng yoyoyoyoyo 😂😂😂😂😂,1.0
Pasangan cocok nihh.,1.0
EZ,1.0
Serah dah,1.0
nan,1.0
"Kata2 mengabdi pada bangsa dan negara, meneruskan perjuangan kakek buyut.... Sedap kali jargonnya pak, nda bisa yg lainnya, berarti selama ini belum mengabdikan diri pada nusa bangsa donk, nda bisa meneruskan perjuangan kakek buyut kalau nda jadi pemimpin",0.0
Oke,1.0
Wkwk,1.0
😂,1.0
wkwkwk tega bener sama tim freehaten,0.0
Netijen udah pada pinter..gak bakal milih ini,0.0
"Serius nanya, cak imin punya power ka? Ato cmn ngandelin NU?",0.0
Ga usah nunggu pemilu aja sudah tau hasilnya ko...😂,0.0
Ini lucu..,0.0
Cak Imin jangan gembira dulu..... Kita lihat aja hasilnya nanti,0.0
Demokrat dapat apa... partai besat tapi kok lolo,0.0
Hoaxxxx,0.0
Kalah atau menang tetap Prabowo Subianto,0.0
Duh sayang bgt pkb.. pake join bgituan,0.0
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0.0
Hadeh..politik kls tinggi...sayang saja...,0.0
"Sama ya, mukanya 🤓",0.0
Selanjutnya kemana kah PKS dan demokrat berkoalisi,1.0
"Aku org jatim, Aku NU
Gak kenal siapa cak imin 🤣",0.0
Saya Pilih Cak Imin Saja,1.0
Aduhaduhaduhhh,0.0
Gakenal,0.0
Sama sama top global kata kata🔥🔥😂,0.0
Buat rame rame aja,0.0
😂😂😂😂,0.0
Sptnya ga bakal menang  ada min nya 🙆,0.0
sedang berada dipuncak komedi,0.0
"Bener bener sama ahy malah sama diee, auto suara pada ilang",0.0
"Kita pilih presiden nya,wakil terserah siapa,macam jokowi wakilnya cuma tidur,anies tetap dihati❤️",1.0
Gak bakal jadi 😂,0.0
😂😂😂😂😂,0.0
Di pikir nya bisa menang...mimpi dulu,0.0
😂,0.0
Semoga Ganjar berduet dengan Prabowo biar langsung Kill the game🔥,0.0
"Wis ta, tetep apik Jokowi kan?",0.0
Prabowo❤️,0.0
Elektabilitas makin nyungsep😂,0.0
skip dulu,0.0
Cak imin siapa ? Gak kenal.. prestasi yg menonjol apa ?,0.0
lucu 🤣🤣🤣🤣,0.0
Bakal rame baper2an di medsos nih...😂😂,0.0
KALO CAK IMIN GUE GA GITU KENAL .. TAPI KALO PAK ANIES GUE TAU BANGET .. BELIAU ITU  DULUNYA GUBERNUR TERBODOH.. TAPI SEKARANG UDAH BUKAN GUBERNUR LAGI ..,0.0
Kalah sebelum bertanding😂,0.0
Ganjar mbak Yenny wahid,0.0
Ngomong ngomong KI Ma'aruf Amin lagi apa ya ?,1.0
Ganjar pranowo RI 2 👍👍👍👍,0.0
Udah napa minn @detikcom  udahhhh... Kesian itu si Agus nangis gak brenti² dipojokan.,1.0
Bodo amat an...,0.0
Jadi kadroen dukung siapa?,0.0
Knp cak imin sih🤦🏻,1.0
Akwokaowkaowk... Serasa nonton ulang Game of Throne,0.0
"Wkwkwk mending jngn jadi calon presiden,,jadi calon rt ama wakil rt baru cocok",0.0
Saya mah kaga prrcaya ada isu ini..Provokasi Isu Pasti ada pada Ajang PerPolitikan dan Anehnya Orang yg pinterpinter ini Terbius angin Isu Politik juga..Jadi Cerdaslah BerPolitik untuk ber Bicara agar memjadi Kebaikan yang kita masarakat Indonesia Dambakan...Aamiin YRA..,0.0
Wakil mah ga ngefek yg kmaren wakil nya ampe skarang aja gua ga mgliat biasa menang😂 biasanya yg d dukung pkb slalu menang😂,1.0
Jadi ketua umum pkb dengan cara kudeta sekarang jg wapres dengan cara kudeta juga.....imin imin😂😂😂😂😂😂😂,1.0
"Jika mereka terpilih, apakah akan ad gaduh?? Ga laah ...paling yg kalah jd kambing congek ..cari2 kesalahan🔥",0.0
Ow ow ow😲,0.0
Karena kemampuan nya di atas rata2 dalam merangkai Kata² maka anis cocok jd guru bahasa indonesia dari pada jadi presiden Indonesia,0.0
Belum di mulaii sudah kalah😂😂😂😂.......,1.0
Paling nanti di putaran 1 udah gugur 😂,0.0
"Yg satu tukang menata kata, yg satunya tukang mengkudeta. Chuaaaksz 🤣 @abdielhibran",0.0
agak terkejut kejut 😮😮😮,0.0
Gus dur aja di kudeta apalagi rakyat keingat kata2 mb @yennywahid,0.0
"Dulu 2014 gabung konvénsi calon presiden Demokrat, putar haluan,dukung pak Jokowi, belok lagi ke kubu pak Prabowo, pindah lagi calon dari perubahan, sekrang belok lagi, bnyak beloknya Wan abud😂",0.0
Malah bersyukur cak imin gk jadi pasangan prabowo,0.0
😂😂,0.0
Nyimak,0.0
Zonk,0.0
setelah Mengkhianati pak Probowo yg mengusung dia di DKI skrng Mengkhianati Demokrat trus mlih ny PKB lgi 🤣,1.0
Skip,0.0
Gak jd dukung,0.0
Kalo ga kenal ga usah di pilih ygy ..,0.0
Tunggu serangan balik ya....🤭🤭🤭,0.0
"Sekarang bukan orang yg jujur menjauhi orang yg tidak jujur, tetapi orang yang tidak jujur menjauhi orang yang jujur, karna apa??? Takutt gak sinkronn🤣🤣🤣🤣",0.0
Makin mudah melihat kemenangan @prabowo 🔥❤️,0.0
DUA SOSOK MUNAFIK! STOP PILPRE ! BUBARKAN KAUM KADRUN KAUM MUNAFIK HANCURKAN PARPOL !. KEMBALI KE MONARKI NUSANTARA MONARKI ANTARNUSA BER PANCASILA UUD1945 P4 GBHN ⚡,0.0
"Wes klob tumbuh ketemu tutup, wan Abud mengkhianati Demokrat cak Imin mengkhianati alm. Gus Dur😄",0.0
Pemilu belum mulai udah ketauan yang bakal jadi presiden yaitu antara Prabowo atau Ganjar. Kasian dah Anies,0.0
Pak Prabowo pokonya MH euy,0.0
Waduhhh banteng menang lg sih ini😂,0.0
Semoga menjadi Capres terus selama 5 periode 🙌,0.0
Probowo FoR Ri1 2024👏👏,0.0
Makin gaada yg dukung😂,0.0
Yg masih milih dia sih gatau lah otag nya gimana,0.0
Jangan pilih orang yg ingin berkuasa ... inilah orang yg haus kekuasaan,1.0
Terbawah 😂,0.0
"Sumpah, rencananya mau pilih anies ahy, ternyata sama si imin musuh Gus Dur. Auto skip",0.0
Kecewa Pak.. mon maap gak jadi pilih bapak..,0.0
Luar biasa Koalisi 'perubahan' 😂,0.0
huhuhuhuahahahahahahaha ngakak bgt 🤣,0.0
Bener gak sih kalo pak Prabowo yg akan menang didampingi Gibran anaknya pak Jokowi???,0.0
Moal baleeeeggg 🤣🤣🤣🤣,0.0
Cak imin siapa si,0.0
Dua ambisi saling menghianati,0.0
prabowo-mahfud md. Ganjar-yenni wahid,0.0
🤡,0.0
Blunderr 😂😂,0.0
Anies menang. Gua jalan ke kantor kayang,1.0
Blunder buat anies,0.0
Gakpopo wis didadekno cawapres cek seneng ati ne arek cilik iku tp ojok dipilih 🤭🤭🤭,0.0
Siapa tau,1.0
ga peduli sumvah 🙏🏻,0.0
"Pak prabowo smoga sama pak mahfud, erick atau pak sandi🤲🤲",1.0
😮😢😂😂😂😂😂😂😂,1.0
Kiw kiw cukurukuk kuk geruuuk empu jeruuu,0.0
ASIN,0.0
Kabur,0.0
G bisa jadi alternatif pilihan ini yah,0.0
Ga jadi pilih,0.0
"Cak imin mempunyai basis masa dari PKB  yg cukup besar dan merata diseluruh indonesia terutama dijawa timur,bisa untuk mendulang suara dipemilu 2024.",0.0
Siapapun pasanganmu pastikan bukan tukang selingkuh..,0.0
Selamat y pk anis&cak imin pasangan yg romantis bngt.kesetiaan sy hanya untuk GANJAR..,0.0
Aq setuju Anis dan Ahy,1.0
"_Alhamdulillah semoga mereka mereka faham siapa petugas partai,  siapa yg hobi janji manis ,, dan siapa yg tidak bisa berbuat langsung harus menunggu instruksi BOS_",0.0
Pasangan tersandera 😂😂😂,1.0
Ttap milih p Anis..meski benci dgn cawapresnya,0.0
"Buktikan aja, belum apa2 udh di bully😂😂",0.0
"Bagai minyak dan air,........... 🥲",0.0
"Jalan pertamanya sama siapa, TUNANGANnya sama siapa, HAHA janji Manies cuma angan-angan buat demokrat 😂",1.0
Mending pk ganjar,1.0
😮😮😮,0.0
Manten mantenan,0.0
Ini hasil musyawarah besar para tokoh pemuka jadi jangan padaa nyinyirrr,1.0
cak imin koq mau ya😂,1.0
Gak jadi milih lah,0.0
Kalau wakilnya AHY saya pilih lho,1.0
Blunder blunder pak Anies jadi mikir lagi saya mau milih anda,0.0
Kembar,0.0
Duet apa ini😂,0.0
Biar kapok oligarkinya..,0.0
wkwkekwkkk,0.0
Yah bapak ko wapresnya itu sih.. golput jadinya ini,1.0
"PDIP kalem yah, tunggu Prabowo ngumunin cawapresnya, biar tau peta kekuatan lawan hihiii",0.0
Langsung elfeel,1.0
Belum apa2 udah pinter nge prank...,0.0
lumyan lag buat lucu2n di pilpres nanti,0.0
"Rakyat lagi ngeliatin politikus sedang rebutan kekuasaan, mereka tak perna benar-benar memikirkan rakyatnya!😌",1.0
Top🔥,0.0
Sudah dipastikan kalah😂🙌 congrat,0.0
"Cak Imin bernafsu sekali, dari latar belakang apalagi yg katanya dekat sama kyai saya kira sudah bisa hidup tentram dan nyaman, eh malah bernafsu ingin jabatan apa lagi prosesnya bikin pusing dan cape",0.0
Disayangkan sekali sih. Skip dulu.,0.0
Dumb & Dumberr 😂,1.0
Pasangan AMIS...ANIES BASWEDAN - MUHAIMIN ISKANDAR😂,0.0
Lihatlah rekam jejak.😂,0.0
"Almarhum ibu saya dirawat di ICU hampir satu bulan, tanpa biaya sedikitpun alias gratis pake BPJS.",0.0
Anies membual!!,0.0
Ini sepertinya dia tidak mengetahui situasi kesehatan selama ini …dia tidak mengenal BPJS sepertinya….asal bicara tanpa mengenal fakta….,0.0
Ah omdo ...saat jd gub apa hasilnya tuk kshtn warga DKI???cuman ganti nm rmh sakit jd rmh sehat aza..org2 ny tetap sakit g jd sehat tetap ssh pelayananny..yg jls dl zaman gub Foke jls nyata berlaku berobat gratisnya klo warga DKI,0.0
"Agan agan percayalah, bakal calon presiden semua, itu cm pidato kampanye.. kalau Sdh jadi same aje.. 😂",1.0
"Lahh di JKT gak beres2x tuh pak jaman bapak menjabat. Biaya kesehatan dan pendidikan jaman gub sebelumnya besar dan masy. Merasakan. Lah jaman bapak malah mengalami penurunan, puskesmas 1 pun blom terbangun selama 5 taon, sekarang demi nyapres bicara kesehatan seolah2x anda peduli dgn masy. Padahal hanya utk kepentingan politik. Hahahaha salam waras pak",0.0
Alhamdulillah pake BPJS gak bikin miskin,0.0
Anak saya patah tulang corvikulla alhamdulillah biyaya pengobatan geratis tis karena saya pakai bpjs dan rutin bayar kewajiban saya. Pelayanan bagus dan ramaah,0.0
Alhamdulillah sembuh dengan Rp 0 selama 21 hari perawatan di RSCM.,0.0
Harus ganti semua jadi Rumah Sehat ya ? 😂😂😂,0.0
👏lah ngomong doang loh gampang udah menjabat semuanya lupa,1.0
MANTAPP PAK ANIESSSS👏👏👏👏❤️❤️❤️❤️,1.0
"Lah dulu jadi gubernur kok diem² bae,ini mau calonan aja koar²....",1.0
"Allhamdulilah istri saya melahirkan di oprasi sesar pake BPJS tidak keluar duit sama sekali di RS, dan pelayanan juga bagus dan ramah ramah dokter n susternya..",0.0
"Duh....padahal Bpjs sekarang sudah bagus,  kritik mulu pdhl beliau mimpin Jkt kacau.",0.0
Bang Anies Aneh . Semua pakai BPJS  orang Kya aja pada pakai BPJS  data ngarang piye orang SPT ini pengin jadi  presiden  harus yg di kritik antrian BPJS terlalu lama,1.0
"Kampung saya termasuk pelosok,,tapi jujur kemaren bawa ibu berobat ke RSUD gratis koq,,, BPJS yang biayai",0.0
Hahaha halu lu wan .. sejak BPJS aktif rakyat kecil banyak yg tertolong .. elu kemana aja ??? Tidur ?? 🤣🤣🤣,0.0
"Di Surabaya yg gak mampu malah gratis ... tambah miskin darimana Nies ... Kamu ngomong Asbun ajah .. Menebar kebohongan. BPJS jelas byk manfaatnya, berobat Gratis juga",0.0
"Karena menurut Anis. Pulang dari rumah sakit, pasiennya jadi kaya...hahaha...logika koplak..!!",0.0
"DP 0 Rp yg cuma di daerah saja gagal, apalagi kesehatan kelas nasional.. dah lah pak.. ga sanggup ente",1.0
Puskesmas di dki kenapa tidak dibangun pak ? Jaman bapak jadi Gubernur hanya 1 Puskesmas yg dibangun. Khan kasian masyakat pak.,0.0
Ada bpjs drun ibu mertua ku habis operasi gratis karena ada bpjs ini capres nasdem ngawur klu ngomong gx jelas,0.0
Hadehhh basi nih program nya 🤣😂 Nasdem cuman buang2 duit aja mencalonkan si kawan ini.,0.0
"Kebayang kalo orang ini berkuasa, rumah sakit berganti jadi rumah sehat🥲, Sodara aku gagal jantung sampai operasi gratis karena ada BPJS kebayang kalo gak ada mungkin rumah dijual untuk berobat yg penting bayar angsurannya pasti aman",0.0
Ada pasien di ICU rumah sakit kami habis sekitar  250 JT Alhamdulillah BPJS  dan Gratissss.....,0.0
"Pak Anis yg terhormat.., narasi Anda ttg kesehatan sangat menyedihkan. Kmarin sya operasi  batu ginjal pake BPJS aman lancar jaya pak. Pelayanan kesehatan udah semakin bagus.",0.0
"ANIES PRESIDEN 🇮🇩 KLIK TOMBOL 👉⁣
⁣
Pak Anies capres yg sangat dicintai seluruh Rakyat Indonesia karena berprestasi, cerdas dan santun. Meskipun dijegal, didzalimi dan difitnah oleh Rezim tapi beliau tetap tersenyum, hatinya lapang dan mendoakan kebaikan bagi seluruh Rakyat Indonesia tanpa terkecuali termasuk kpd yg mencelakai dan memfitnahnya. Calon presiden yg adil terhadap semua suku, umat beragama, ras dan antar golongan.",0.0
"Skrg pasang ring jantung bs dg BPJS, GRATIS! Berobat ke puskesmas gratis, periksa darah, gigi dll hny menunjukkan KTP",0.0
Adik saya kena kanker usus berobat di bpjs dan dpt kartu KIS ( kartu indonesia sehat ) dr jokowi semua gratis berobat di RSPAD jakarta...semua udah di otak pak jokowi undonesia harus seperti apa...presudent yg dulu ada berantas korupsi tidak nis...anda sendiri tidak bisa krj tapi mencari celah buat kepentingan anda niss tobatlah ambisi mu akan menghancurkan indonesia krn 5 thn anda ongkang2 kaki bae nis..,1.0
"Bpk anis tidak punya BPJS ya? Saya pakai BPJS gratis, orang tua saya sakit kanker dari obat kemo hingga operasi ditanggung BPJS, shgga sy tidak banyak mengeluarkan biaya di rumah sakit.",0.0
Anis di DKI gratis semua kok selama jadi gubernur. Percaya??? Kalau nggak percaya kamu pasti waras.,1.0
Halah dia jadi gubernur dki 5 thn cuma bisa bangun puskesmas sebiji doang....kok bisa2nya ngoceh kyk gitu..😏👎,1.0
"Klau hanya sekedar narasi anak TK pun bisa. Cb pendukungnya tanya kongkritnya spt apa dia membereskan?? Jgn fanatik buta, jgn hanya sekedar tepuk tangan. Negara maju krn sebagian besar logika rakyat nya berfungsi dgn baik.",0.0
"ANIES PRESIDEN 🇮🇩 KLIK TOMBOL 👉⁣
⁣
Dunia internasional menobatkan Anies Baswedan sbg salah satu daftar 100 TOKOH INTELEKTUAL DUNIA. Daftar ini diterbitkan majalah Foreign Policy terbitan Carnegie Endowment for International Peace yang berpusat di Washington, AS.
Dunia internasional juga menobatkan Anies Baswedan sbg salah satu dari 20 TOKOH YANG MEMBAWA PERUBAHAN DUNIA. Namanya bertengger dg 19 tokoh dunia lain diantaranya Perdana Menteri Rusia Vladimir Putin, Presiden Venezuela Hugo Chavez, Menlu Inggris David Miliband, anggota Parlemen dan Sekjen Indian National Congress India Rahul Gandhi, serta politisi muda Partai Republik dan anggota House of Representative AS, Paul Ryan. Daftar ini diterbitkan majalah Foresight di Jepang.
Biar saya tidak dibilang hoax silahkan klik google. Trmksh ✍️",0.0
"Ngadi ngadi... Saya sebagai tenaga kesehatan tahu persis... semua ditanggung bpjs dan pasien sama sekali tidak membayar sepeser pun... kami ini tenaga kesehatan yang justru kerja tapi dihutangi oleh bpjs... 1. Bpjs sebisa mungkin bilang penyakit pasien tidak ditanggung... 2. Bpjs kalo mengakui harus bayar, dibawah yang sudah dipakai dan dibutuhkan pasien.... 3. Bpjs hanya bayar tiap 6 bulan.... 4. Tenaga kesehatan hanya dibayar kalo bpjs bayar, kalo ga dibayar, ya tenaga kesehatan ga dibayar... 5. Kalo sampai claim lebih tinggi dari pembayaran bpjs, maka selisih dipotong dari gaji tenaga kesehatan yang sudah minus... 6. Selang beberapa tahun, bpjs bisa meminta kembali uang yang sudah dibayar beserta denda, alasan, error code... 7. Tenaga kesehatan hanya dibayar sangat amat minimal per pasien. Dokter spesialis hanya 20 rb/pasien, dokter umum hanya 10rb/pasien, bidan+perawat, 1rb/pasien... jadi jangan ngadi ngadi ya... yang kasian tuh tenaga kesehatan, udah dibayar minim, kerja maksimal, dipotong pula kalo pasien butuh banyak...",0.0
"ANIES PRESIDEN 🇮🇩 KLIK TOMBOL 👉⁣
⁣
Dunia internasional menobatkan Anies Baswedan sbg salah satu daftar 100 TOKOH INTELEKTUAL DUNIA.
Dunia internasional juga menobatkan Anies Baswedan sbg salah satu dari 20 TOKOH YANG MEMBAWA PERUBAHAN DUNIA. Namanya bertengger dg 19 tokoh dunia lain diantaranya Perdana Menteri Rusia Vladimir Putin, Presiden Venezuela Hugo Chavez, Menlu Inggris David Miliband.
Biar saya tidak dibilang hoax silahkan klik google. Trmksh ✍️",0.0
"Nies, tetangga gw itu sakit kanker otak dr awal pmeriksaan, operasi dan perawatan ditanggung BPJS. Bayangkan jika tidak ada BPJS, biayanya smp ratusan juta. Keponakan saya operasi cesar dibiayai BPJS. Janganlah menebar kebohongan hanya karena sahwat ingin jd presiden.",0.0
"Nga pakai muter2, Ganjar next presiden. Pasti klik 👉👉❤️",1.0
"Kan sudah ada BPJS, di daerah saya gak ada lagi cerita orang gak bisa berobat karena semua punya bpjs..",0.0
Negara yg penduduk nya TDK pernah baca data akan terpengaruh dg ucapanya,1.0
"Ini orang tinggal dimana ya ? Sejak kapan sakit gak bisa berobat ? Orang tdk mampu ditanggung BPJS kok jelas2...jualan agama aja mending ahlinya anda pak, pasti banyak yg percaya (pendukung anda)",0.0
Presiden rumah sehat @aniesbaswedan 😂😂😂😂 udah ada @bpjskesehatan_ri bray! Kenapa nyebutnya masih rumah sakit yaa??,1.0
Maksud dia orang miskin sekarang bisa berobat..waktu jaman Orba orang miskin ga bisa berobat..ga bisa move on..rakyat dah pinter Pak..dah ga ada lagi yang Pak @aniesbaswedan  bilang,1.0
"Banyak bacot! Banjir ga beres! Jalan di lobangin,mau ngurus orang! Pake otak!!!! Tau malu pak! @aniesbaswedan",0.0
Jadi bakal calon presiden cuma modal NYINYIR @aniesbaswedan,0.0
"Jangan OMONG KOSONG anda @aniesbaswedan .. saya berobat di RS pakai BPJS dan gratis.. tdk gratis kalau hak anda kelas perawatan kelas 3 tapi anda mau naik ke kelas 1, VIP atau VVIP.. jadi kalau sampai MISKIN, anda BOHONG !!!",0.0
Mamak aku sakit 4 jenis kanker & semua biaya pengobatannya dibiayai oleh @bpjskesehatan_ri di Kelas 1. Kami bersyukur sekali dengan fasilitas pelayanan kesehatannya yang sudah lebih baik dan maju.,0.0
"Ibu saya pakai bpjs, pasang ring jantung, gratis. Operasi katarak kanan kiri gratis. Operasi tumor payudara gratiiss tis. Klo ga percaya, berkas masih ada semua saya.",0.0
Alhamdulillah... keluarga saya ada beberapa tindakan operasi gratis semua pakai BPJS. Sing penting berkas & administrasi lengkap.  Jadi apa yang Anda bicarakan NOL,0.0
"engga ah, BPJS sangat membantu",0.0
Tukangibul...,1.0
Anies ga pernah pake bpjs😂,1.0
Calon Presiden Rumah Sehat🤣,0.0
"Klrga saya tertolong dgn BPJS bos,,.. bnyak ngibul lu tong,,.. awas d berubah nama  JD rmh  sehat😂😂😂😂😂😂😂",1.0
Apapun janjinya yang jadi dasar itu contohnya RUMAH DP 0 %,0.0
"hahahha apa ada rencana mau robah nama pak biar sesuai selera, 😂😂😂",0.0
"Jika jalan hidupmu sulit n kacau, coba rubah nama jalannya 😂",0.0
Rumah DP 0 persen aja ngga jalan,0.0
Ini orang yg bilang kalo mo sehat harus sakit dulu🤣🤣🤣,0.0
Kog di ganti lagi ke Rumah Sakit ? Bukan nya Rumah Sehat ? Biar pulang sehat…😛,0.0
Nnt dganti jd Rumah Sehat,0.0
Kemarin bilangnya RUMAH SEHAT sekarang bilangnya RUMAH MISKIN akhirnya jadi RUMAH GURUN,0.0
BPJS ada n banyak yg berobat gratis dan malah banyak yg berobat gratis tanpa membayar iuran…. kartu sehat nama….,0.0
Cuma bisa ngomong sj..apa solusi dari yohanis?,0.0
Wan bacot bisa wacana dan narasi kerja mah ngga becus,0.0
Hahaha Jakarta aja amburadul krna dia.,0.0
Wan aibooooooon....wan kelebihan bayar...,1.0
Bacot aja sampe netes ilernya,0.0
😂😂😂. NIS . Mang masih laku jualan ngibul terus ?!!,0.0
ngibul ngibul ngibul.......jing🤮🤮🤮,0.0
Banyak omong,0.0
